#Sumatra CSVExporter
#Sat Jun 18 11:42:37 CEST 2011
time,setx,sety,setv,actx,acty,actv
243780667813836,0.0,0.5,0,-0.0016071063,-4.0729798E-4,1.6844947
243780671045039,0.0,0.5,0,-0.0016066951,-4.0891662E-4,1.6845741
243780693892403,0.0,0.5,0,0.0037477333,4.757555E-4,1.6824764
243780716783936,0.0,0.5,0,0.0037429677,5.1189825E-4,1.6827102
243780720317836,0.0,0.5,0,0.004585899,-4.3122913E-4,1.6862711
243780739902796,0.0,0.5,0,0.0045892447,-3.940273E-4,1.6869589
243780751414208,0.0,0.5,0,0.003837531,-8.5602095E-4,1.6822891
243780762396406,0.0,0.5,0,0.003843412,-8.2921673E-4,1.6822629
243780776208236,0.0,0.5,0,0.008494153,-8.7750924E-4,1.6742094
243780785485685,0.0,0.5,0,0.008499125,-8.2797033E-4,1.673368
243780800886372,0.0,0.5,0,0.012785768,-0.0012884683,1.6695094
243780808769873,0.0,0.5,0,0.012790927,-0.0012362082,1.6686788
243780844558256,0.0,0.5,0,0.0010157869,-0.0012702591,1.6764413
243780887591923,0.0,0.5,0,-0.001020172,0.0022560272,1.6844453
243780905649214,0.0,0.5,0,-9.565016E-4,0.0026676692,1.6845537
243780908924585,0.0,0.5,0,-0.001990552,-0.005718958,1.6859213
243780925029135,0.0,0.5,0,-0.0019522323,-0.0057321517,1.6867065
243780935012877,0.0,0.5,0,-0.0021140196,-0.0058659595,1.6786879
243780950481641,0.0,0.5,0,-0.0020803637,-0.00587798,1.6784241
243780962448922,0.0,0.5,0,-0.0029318042,-0.0079134265,1.6738157
243780970978745,0.0,0.5,0,-0.0028978197,-0.007925934,1.6732637
243780987820790,0.0,0.5,0,-0.002895232,-0.0071351323,1.6682477
243780995927971,0.0,0.5,0,-0.0028749849,-0.0071433145,1.6676567
243781011821808,0.0,0.5,0,-0.001680112,-0.0034568824,1.6823112
243781015684744,0.0,0.5,0,-0.0016757878,-0.0034589807,1.6824514
243781047014926,0.0,0.5,0,-9.976439E-4,-0.0016537943,1.6887938
243781063721628,0.0,0.5,0,-9.830976E-4,-0.0016624825,1.6907881
243781067153818,0.0,0.5,0,3.1964114E-4,6.1388925E-4,1.6889968
243781090250797,0.0,0.5,0,3.147486E-4,6.1641197E-4,1.690417
243781095401918,0.0,0.5,0,3.454413E-4,6.423815E-4,1.6851926
243781110081319,0.0,0.5,0,3.4079715E-4,6.448574E-4,1.6856616
243781120606026,0.0,0.5,0,0.0033886714,0.002766306,1.6829792
243781132789288,0.0,0.5,0,0.00337278,0.0027856594,1.6830322
243781146649744,0.0,0.5,0,-4.0544808E-4,0.0013043652,1.6854491
243781154705869,0.0,0.5,0,-4.108696E-4,0.0013026677,1.685693
243781177669935,0.0,0.5,0,-8.54649E-5,-0.0013145595,1.6825128
243781178122968,0.0,0.5,0,-8.54649E-5,-0.0013145595,1.6825128
243781273711692,0.0,0.5,0,-5.4842693E-4,0.005767669,1.6827587
243781279933398,0.0,0.5,0,-5.714525E-4,0.005693411,1.6836723
243781297420954,0.0,0.5,0,-6.157459E-4,0.005688791,1.6837925
243781317857276,0.0,0.5,0,-6.7375856E-4,0.0056822128,1.6839498
243781326156125,0.0,0.5,0,0.00344407,4.707763E-5,1.6762569
243781340617113,0.0,0.5,0,0.0034435396,7.6607306E-5,1.6754525
243781348799260,0.0,0.5,0,0.007989672,0.0013826666,1.68224
243781364871392,0.0,0.5,0,0.007980505,0.001434633,1.682523
243781378957149,0.0,0.5,0,0.009321433,0.0016437147,1.6826197
243781397272158,0.0,0.5,0,0.009312797,0.0016919487,1.6828331
243781404168956,0.0,0.5,0,-7.4354454E-4,0.0012484684,1.6866355
243781416136237,0.0,0.5,0,-7.482755E-4,0.0012456388,1.6870733
243781432153259,0.0,0.5,0,-6.253454E-4,0.0032015464,1.6793869
243781435690401,0.0,0.5,0,-6.3430483E-4,0.0031997832,1.6792455
243781459103043,0.0,0.5,0,-8.416377E-4,0.0036392116,1.6791085
243781483727285,0.0,0.5,0,-8.8472385E-4,0.0036289776,1.6785796
243781506014639,0.0,0.5,0,4.7542265E-4,9.12283E-4,1.6746103
243781509421301,0.0,0.5,0,4.9090636E-4,-1.8995504E-4,1.6707149
243781530261219,0.0,0.5,0,4.926238E-4,-1.8545566E-4,1.669293
243781536824117,0.0,0.5,0,0.0030242957,3.0184E-4,1.6712322
243781550289487,0.0,0.5,0,0.003021938,3.245957E-4,1.6703621
243781560541078,0.0,0.5,0,0.002512769,3.6228017E-4,1.6802073
243781576287820,0.0,0.5,0,0.002510722,3.7620377E-4,1.6806402
243781595012505,0.0,0.5,0,-0.0034207853,4.244127E-4,1.682981
243781605301376,0.0,0.5,0,-0.0034225518,4.0992314E-4,1.6834785
243781616159172,0.0,0.5,0,-0.0035487937,2.3955268E-4,1.686292
243781620757983,0.0,0.5,0,-0.0035494813,2.2913882E-4,1.6867611
243781639832774,0.0,0.5,0,-6.6469546E-4,-0.0015732518,1.6793089
243781646879097,0.0,0.5,0,-6.619011E-4,-0.0015744296,1.6792877
243781666191346,0.0,0.5,0,0.0013581284,2.0170225E-4,1.6738127
243781689447980,0.0,0.5,0,0.0013558439,2.16526E-4,1.6726865
243781693797987,0.0,0.5,0,9.425965E-4,0.001076172,1.6697264
243781729761424,0.0,0.5,0,0.0010475732,0.0011688037,1.6770978
243781735926804,0.0,0.5,0,0.0010389586,0.0011764679,1.6771814
243781755309156,0.0,0.5,0,3.6330006E-4,3.538327E-4,1.6823868
243781759780728,0.0,0.5,0,3.612709E-4,3.5590422E-4,1.6829863
243781775103208,0.0,0.5,0,9.249442E-4,0.001159013,1.6845396
243781782312834,0.0,0.5,0,9.197578E-4,0.001163133,1.6850935
243781799028045,0.0,0.5,0,0.0018949826,0.0030212796,1.6828997
243781806453246,0.0,0.5,0,0.0018851178,0.0030274447,1.6831045
243781824836737,0.0,0.5,0,0.0017613146,0.0027521949,1.6786675
243781830669029,0.0,0.5,0,0.0017560071,0.0027555842,1.6786113
243781851459106,0.0,0.5,0,0.0019126004,0.0026195843,1.668927
243781854748659,0.0,0.5,0,0.0019113752,0.0026204782,1.668839
243781881191922,0.0,0.5,0,0.0013113352,8.6590863E-4,1.6773657
243781895411400,0.0,0.5,0,0.0013046202,8.7599293E-4,1.6772758
243781905925167,0.0,0.5,0,-2.6641152E-4,2.6061718E-4,1.6833923
243781921117167,0.0,0.5,0,-2.6792567E-4,2.5906033E-4,1.6839302
243781931822197,0.0,0.5,0,0.002117281,-0.0027368874,1.6859083
243781941931151,0.0,0.5,0,0.002129829,-0.0027271342,1.6864598
243781957512971,0.0,0.5,0,7.757724E-4,-0.002273755,1.6876999
243781965213719,0.0,0.5,0,7.8352646E-4,-0.002271095,1.6881343
243782001720957,0.0,0.5,0,0.0013212358,-0.0026833375,1.6856539
243782034159409,0.0,0.5,0,0.0018648205,-0.0031508456,1.6795719
243782037956700,0.0,0.5,0,0.0018989809,-0.003130376,1.6788687
243782058886576,0.0,0.5,0,2.7648947E-4,-0.0015148938,1.6699141
243782063790920,0.0,0.5,0,0.0021026386,-0.005494614,1.6670972
243782081924392,0.0,0.5,0,0.002147597,-0.005477198,1.6653022
243782090321304,0.0,0.5,0,5.688781E-5,-7.270578E-4,1.682018
243782104832945,0.0,0.5,0,6.11748E-5,-7.267097E-4,1.682624
243782155374477,0.0,0.5,0,6.185201E-5,-0.0014665577,1.6860328
243782179848383,0.0,0.5,0,0.0013660518,0.0030116276,1.6845762
243782180369088,0.0,0.5,0,0.0013660518,0.0030116276,1.6845762
243782201499952,0.0,0.5,0,-8.471919E-4,0.0030670925,1.6718034
243782221849557,0.0,0.5,0,-8.8225334E-4,0.0030571911,1.6700052
243782226874251,0.0,0.5,0,-0.0010456882,0.0028157232,1.6724541
243782244828212,0.0,0.5,0,-0.0010724703,0.0028056318,1.6712999
243782249247916,0.0,0.5,0,-0.001089833,0.0026866964,1.6735457
243782267299535,0.0,0.5,0,-0.001111414,0.002677841,1.672919
243782275842325,0.0,0.5,0,-1.2816681E-4,3.73667E-4,1.6818027
243782290589801,0.0,0.5,0,-1.3051758E-4,3.728524E-4,1.6823981
243782302837493,0.0,0.5,0,4.4586408E-4,-8.408016E-4,1.6871687
243782335354151,0.0,0.5,0,4.4998783E-4,-8.3860185E-4,1.6880832
243782340555925,0.0,0.5,0,4.579156E-4,-8.3429937E-4,1.6898419
243782350946101,0.0,0.5,0,0.0017782551,-0.0011678825,1.6854874
243782362910545,0.0,0.5,0,0.0017844323,-0.0011584223,1.6859993
243782377136102,0.0,0.5,0,-0.0063778437,1.04191364E-4,1.6849562
243782388350490,0.0,0.5,0,-0.006378214,7.832772E-5,1.6852117
243782404085886,0.0,0.5,0,-0.0042949626,0.0017454459,1.6747662
243782409091940,0.0,0.5,0,-0.0043002213,0.0017324507,1.6743205
243782433955260,0.0,0.5,0,-0.0062506655,0.0011802341,1.6745126
243782455961799,0.0,0.5,0,-0.007695021,9.138155E-4,1.681352
243782479036085,0.0,0.5,0,-0.0077038733,8.3590666E-4,1.6815997
243782482799338,0.0,0.5,0,-0.0030196935,0.0014472338,1.6837115
243782502426440,0.0,0.5,0,-0.003032337,0.0014205507,1.6842312
243782508710550,0.0,0.5,0,-0.0025566358,0.0012428551,1.6849073
243782526543350,0.0,0.5,0,-0.0025657266,0.0012239781,1.6854162
243782533260637,0.0,0.5,0,-0.0029934421,0.0015600437,1.6755056
243782546883636,0.0,0.5,0,-0.0030032157,0.0015411449,1.674801
243782561007078,0.0,0.5,0,-0.0023487227,7.868426E-4,1.6700641
243782570004522,0.0,0.5,0,-0.0023521916,7.764107E-4,1.66921
243782586920721,0.0,0.5,0,-0.0040555615,0.0018068872,1.6639216
243782593820761,0.0,0.5,0,-0.004060906,0.0017948446,1.6631328
243782631674941,0.0,0.5,0,-0.0025382235,9.4969606E-4,1.6717788
243782640376981,0.0,0.5,0,1.7154463E-4,2.0185475E-4,1.6800946
243782662921648,0.0,0.5,0,1.6972385E-4,2.033881E-4,1.6811106
243782668322789,0.0,0.5,0,-4.1985986E-4,-0.0052734343,1.685416
243782688046739,0.0,0.5,0,-3.7894532E-4,-0.0052765333,1.6869096
243782691975320,0.0,0.5,0,4.918669E-4,-0.0043269256,1.6799003
243782709447478,0.0,0.5,0,5.2291655E-4,-0.004323283,1.6801895
243782720791129,0.0,0.5,0,0.002200799,0.0017603283,1.6789804
243782732823651,0.0,0.5,0,0.0021908174,0.0017727355,1.6790614
243782757024035,0.0,0.5,0,0.0015165451,0.002080211,1.6737458
243782771712350,0.0,0.5,0,-9.263343E-4,-7.699148E-4,1.6737177
243782778866056,0.0,0.5,0,-9.2403614E-4,-7.7267154E-4,1.6734964
243782797859399,0.0,0.5,0,-0.0011077502,-0.0013484437,1.6835799
243782801808241,0.0,0.5,0,-0.0011056609,-0.0013501573,1.6838112
243782824966407,0.0,0.5,0,-2.2105189E-4,-1.4745863E-4,1.6881521
243782829410019,0.0,0.5,0,-2.2098048E-4,-1.4756565E-4,1.6882557
243782848281797,0.0,0.5,0,-2.1967039E-4,-1.4950894E-4,1.6901389
243782851285268,0.0,0.5,0,4.047895E-4,5.007917E-4,1.6855239
243782871461035,0.0,0.5,0,4.0042313E-4,5.042898E-4,1.6865067
243782879686540,0.0,0.5,0,4.0273264E-4,4.7283276E-4,1.6832724
243782904972501,0.0,0.5,0,9.255915E-5,4.744631E-5,1.6759679
243782941497164,0.0,0.5,0,0.0016846159,9.989773E-4,1.6748067
243782941962758,0.0,0.5,0,0.0016846159,9.989773E-4,1.6748067
243782961280275,0.0,0.5,0,3.938104E-4,4.1818593E-4,1.6720212
243782964751366,0.0,0.5,0,3.9301603E-4,4.189325E-4,1.6717714
243782998642117,0.0,0.5,0,0.0016882832,0.001720849,1.6827209
243783012501762,0.0,0.5,0,0.0016715841,0.0017370747,1.683635
243783033298727,0.0,0.5,0,6.9639925E-4,4.7536643E-4,1.6892121
243783039350242,0.0,0.5,0,0.0016084501,0.0010532354,1.6872966
243783056544420,0.0,0.5,0,0.0016006806,0.0010650062,1.6882133
243783062888907,0.0,0.5,0,-0.0010111992,2.0328426E-4,1.6798865
243783083100333,0.0,0.5,0,-0.0010125294,1.9655164E-4,1.6795875
243783091536551,0.0,0.5,0,0.0012357051,-0.0029032498,1.682566
243783102633425,0.0,0.5,0,0.0012502682,-0.002897008,1.6826445
243783118158919,0.0,0.5,0,-2.1555487E-4,-9.46025E-4,1.6802002
243783126064708,0.0,0.5,0,-2.1210194E-4,-9.468051E-4,1.6800747
243783144980654,0.0,0.5,0,-3.974593E-4,-5.388552E-4,1.6837398
243783149423862,0.0,0.5,0,-3.9625392E-4,-5.3974224E-4,1.6838343
243783172949965,0.0,0.5,0,-4.8716023E-4,-0.0013035666,1.6842864
243783196949362,0.0,0.5,0,-5.444725E-4,-0.0014744379,1.6870823
243783233771049,0.0,0.5,0,-8.698085E-4,-0.0031412866,1.6852237
243783244556716,0.0,0.5,0,-8.4389537E-4,-0.003148347,1.6855131
243783252953223,0.0,0.5,0,-4.348774E-4,-0.0010962903,1.6768136
243783264702092,0.0,0.5,0,-4.2712546E-4,-0.0010993336,1.6760858
243783276092344,0.0,0.5,0,8.376533E-5,2.1555331E-4,1.6791358
243783305098605,0.0,0.5,0,8.261199E-5,2.1599798E-4,1.6788948
243783311202798,0.0,0.5,0,2.768204E-4,1.8163738E-4,1.6757348
243783329690430,0.0,0.5,0,0.0011426706,1.8407255E-4,1.6868962
243783338990166,0.0,0.5,0,0.0011422301,1.8678544E-4,1.6872429
243783358549597,0.0,0.5,0,0.0011404603,1.9730446E-4,1.6885978
243783376219096,0.0,0.5,0,-2.6362468E-6,3.2891583E-4,1.6895568
243783381215830,0.0,0.5,0,-3.5152334E-6,3.2890763E-4,1.689941
243783408329726,0.0,0.5,0,-1.9918819E-4,2.852319E-4,1.6878144
243783432461224,0.0,0.5,0,-2.023435E-4,2.8300227E-4,1.6886334
243783432922767,0.0,0.5,0,-2.023435E-4,2.8300227E-4,1.6886334
243783455376260,0.0,0.5,0,1.8097923E-4,-8.6860737E-4,1.6707764
243783477429399,0.0,0.5,0,-3.659536E-4,-3.7867087E-4,1.6713872
243783481997413,0.0,0.5,0,-0.0017364302,-0.0017975149,1.6683453
243783502318247,0.0,0.5,0,-0.001722523,-0.0018108462,1.6667722
243783511149147,0.0,0.5,0,-0.0031532429,-0.0030195473,1.669201
243783547303036,0.0,0.5,0,-0.0015542991,-0.0019345256,1.6788427
243783560970608,0.0,0.5,0,-7.113783E-4,-0.0011849649,1.6849023
243783577798470,0.0,0.5,0,-7.0785655E-4,-0.001187072,1.6854265
243783590088304,0.0,0.5,0,9.996532E-4,0.0019528335,1.6795009
243783629945473,0.0,0.5,0,5.3277635E-4,0.0014444626,1.6710469
243783637469953,0.0,0.5,0,5.16553E-4,0.0014503433,1.6696706
243783640735193,0.0,0.5,0,0.0022452956,-0.001977621,1.6731206
243783659557535,0.0,0.5,0,0.0022631173,-0.0019572014,1.6724838
243783663809074,0.0,0.5,0,0.003451276,-0.0026247688,1.6758647
243783680990286,0.0,0.5,0,0.0034704832,-0.00259932,1.6758033
243783694748222,0.0,0.5,0,0.0048349565,-0.0033291888,1.6854812
243783704973069,0.0,0.5,0,0.0048532533,-0.003302459,1.6865292
243783716675338,0.0,0.5,0,0.0031993266,-0.0018136712,1.6880757
243783728177835,0.0,0.5,0,0.003207397,-0.0017993606,1.6889517
243783754003141,0.0,0.5,0,0.0022476902,-9.903009E-4,1.6868293
243783754477650,0.0,0.5,0,0.0022476902,-9.903009E-4,1.6868293
243783772141881,0.0,0.5,0,0.0010136145,-3.564903E-4,1.6901428
243783776483378,0.0,0.5,0,0.0010143433,-3.5441096E-4,1.6904714
243783801381142,0.0,0.5,0,-0.0022217003,7.4026315E-4,1.6770688
243783839830992,0.0,0.5,0,-0.002229964,7.149839E-4,1.6758413
243783843920849,0.0,0.5,0,-0.002559155,0.0012445981,1.6761847
243783848714569,0.0,0.5,0,-0.0028666728,0.0013327389,1.6785012
243783875658275,0.0,0.5,0,-0.0028779807,0.0013081409,1.6781186
243783895312933,0.0,0.5,0,-0.004132284,0.0019989586,1.6846024
243783904127623,0.0,0.5,0,-0.0038870245,0.0017372167,1.6862974
243783967771045,0.0,0.5,0,-5.2027864E-4,1.2446706E-4,1.6780323
243783983148635,0.0,0.5,0,-5.2169134E-4,1.1840634E-4,1.6771567
243784004195619,0.0,0.5,0,-5.2294583E-4,1.1273687E-4,1.6763375
243784007887553,0.0,0.5,0,0.001696183,5.516225E-4,1.6821053
243784025311490,0.0,0.5,0,0.0016914968,5.658289E-4,1.6820209
243784033891965,0.0,0.5,0,0.0031666723,0.0031934755,1.6828909
243784071679690,0.0,0.5,0,0.003829314,0.0044655036,1.6876725
243784074412475,0.0,0.5,0,0.003829314,0.0044655036,1.6876725
243784107970947,0.0,0.5,0,0.0030808276,0.0032162496,1.685776
243784122419373,0.0,0.5,0,0.0026133708,0.0024066195,1.6784918
243784146358393,0.0,0.5,0,-2.334539E-4,-0.001458691,1.6808666
243784174650662,0.0,0.5,0,-2.1807733E-4,-0.0014610688,1.6804651
243784198577930,0.0,0.5,0,-0.0024754128,-3.009439E-4,1.6706579
243784236887980,0.0,0.5,0,-0.004315162,2.650689E-4,1.6807721
243784289114811,0.0,0.5,0,-0.00400391,1.7602029E-4,1.6863843
243784300449953,0.0,0.5,0,-0.001104288,-7.890404E-4,1.6870444
243784305945509,0.0,0.5,0,-0.0011021092,-7.920806E-4,1.6872919
243784330384972,0.0,0.5,0,0.0036189083,0.0028765462,1.6850439
243784330811666,0.0,0.5,0,0.0036189083,0.0028765462,1.6850439
243784349785153,0.0,0.5,0,0.0035901973,0.002912301,1.6853566
243784355624739,0.0,0.5,0,0.004127863,0.0019322857,1.6766267
243784374082385,0.0,0.5,0,0.0041073468,0.0019755205,1.6754309
243784402242553,0.0,0.5,0,0.0040854104,0.0020204952,1.6741827
243784441796619,0.0,0.5,0,0.0031993825,-3.6312785E-4,1.6773331
243784445479234,0.0,0.5,0,0.0054322286,-6.607524E-5,1.68748
243784453597761,0.0,0.5,0,0.0052123894,-5.8567268E-5,1.6861453
243784469240363,0.0,0.5,0,0.0052126725,-2.1949585E-5,1.6867495
243784479424283,0.0,0.5,0,9.241094E-4,0.0011602103,1.6845232
243784492102720,0.0,0.5,0,9.174679E-4,0.0011654695,1.6847123
243784505906851,0.0,0.5,0,-0.0018016098,-0.0029445512,1.674685
243784512881451,0.0,0.5,0,-0.0017880329,-0.0029528153,1.6739492
243784530030650,0.0,0.5,0,-0.003922209,0.002389146,1.6665921
243784536947709,0.0,0.5,0,-0.003929804,0.0023766335,1.6657536
243784558919804,0.0,0.5,0,-0.0059086,0.0046674875,1.671743
243784562450462,0.0,0.5,0,-0.0059154755,0.00465877,1.6715577
243784585668600,0.0,0.5,0,-0.00665252,0.0058977418,1.679905
243784608523258,0.0,0.5,0,-0.0067076283,0.005834991,1.680377
243784612055942,0.0,0.5,0,-0.006366395,0.004406981,1.6842793
243784631082108,0.0,0.5,0,-0.006403062,0.004353535,1.685259
243784637977690,0.0,0.5,0,-0.0054963124,0.0027703177,1.6846255
243784655075427,0.0,0.5,0,-0.005516064,0.0027307803,1.6853303
243784664464716,0.0,0.5,0,-0.0028964796,-9.2321745E-5,1.6760917
243784677930895,0.0,0.5,0,-0.0028958071,-1.1144037E-4,1.6755985
243784699302053,0.0,0.5,0,0.002746733,4.9978227E-4,1.676881
243784702261355,0.0,0.5,0,0.0027443396,5.127614E-4,1.6766598
243784717160788,0.0,0.5,0,0.0020843875,-0.0022589928,1.6775347
243784739307127,0.0,0.5,0,0.002091722,-0.002252203,1.6774548
243784753302925,0.0,0.5,0,0.0018489957,-0.0019159092,1.6869557
243784770032320,0.0,0.5,0,0.0059923576,-0.010170912,1.6857427
243784805014725,0.0,0.5,0,0.00610047,-0.010106438,1.6868199
243784819568913,0.0,0.5,0,0.0057320055,-0.007048299,1.6908262
243784824653174,0.0,0.5,0,0.00495866,-0.002943582,1.6867479
243784841389052,0.0,0.5,0,0.0049831676,-0.0029018999,1.6872867
243784848945543,0.0,0.5,0,0.0019705622,3.6686586E-4,1.679142
243784864417954,0.0,0.5,0,0.0019679253,3.8075668E-4,1.6785891
243784875214967,0.0,0.5,0,-0.006247867,-0.0022205322,1.6642941
243784886073169,0.0,0.5,0,-0.0062338626,-0.0022595478,1.6625102
243784902749480,0.0,0.5,0,-0.005855968,-0.0012590821,1.6775177
243784910578682,0.0,0.5,0,-0.005851073,-0.0012816372,1.6774522
243784928475913,0.0,0.5,0,-0.0037558223,8.1524905E-4,1.6840392
243784955389632,0.0,0.5,0,-0.0037644017,7.746698E-4,1.685243
243784973677087,0.0,0.5,0,-0.0065787965,-8.1917323E-4,1.6883395
243784978998400,0.0,0.5,0,-0.005026224,-5.404558E-5,1.6872094
243784997147675,0.0,0.5,0,-0.005025644,-9.357766E-5,1.6881275
243785005044549,0.0,0.5,0,-0.0011583129,8.154677E-4,1.6892724
243785041202085,0.0,0.5,0,-0.0011635898,8.0792035E-4,1.6901332
243785045118509,0.0,0.5,0,0.0012318596,-0.0010445499,1.6761674
243785068918540,0.0,0.5,0,0.002099003,0.0028985336,1.6705564
243785069391428,0.0,0.5,0,0.002099003,0.0028985336,1.6705564
243785086794699,0.0,0.5,0,0.0022836255,0.0032728694,1.675804
243785092631043,0.0,0.5,0,0.0022756127,0.0032784462,1.6756144
243785116153094,0.0,0.5,0,0.00253628,0.0042263363,1.6808305
243785136155833,0.0,0.5,0,0.0024899421,0.004253801,1.6811569
243785139341246,0.0,0.5,0,0.0030838833,0.007204037,1.6861088
243785159118279,0.0,0.5,0,0.003015783,0.00723281,1.6872282
243785165091992,0.0,0.5,0,0.0027677594,0.006985086,1.6861407
243785183295567,0.0,0.5,0,0.0027091394,0.0070080296,1.686912
243785198378563,0.0,0.5,0,0.0022891047,0.0049132663,1.684342
243785206037169,0.0,0.5,0,0.0022527527,0.0049300394,1.6846206
243785218050645,0.0,0.5,0,-3.3730752E-4,-0.0052211955,1.6771966
243785232107632,0.0,0.5,0,-3.0511935E-4,-0.0052231755,1.67661
243785260241460,0.0,0.5,0,-0.0030269257,-0.0042453604,1.6785303
243785269045616,0.0,0.5,0,-0.0038699422,-0.006885346,1.683879
243785275974020,0.0,0.5,0,-0.0038497373,-0.0068966635,1.6840492
243785296179368,0.0,0.5,0,-0.004630329,-0.0082316585,1.6847059
243785301354398,0.0,0.5,0,-0.004617575,-0.0082388185,1.6848004
243785322515248,0.0,0.5,0,-0.0069335266,-0.011564905,1.6864793
243785345033981,0.0,0.5,0,-0.0068136165,-0.0116359545,1.6873188
243785350183482,0.0,0.5,0,-0.0031481653,-0.007553797,1.6848779
243785368385436,0.0,0.5,0,-0.0030789864,-0.007582258,1.6852258
243785374183284,0.0,0.5,0,1.2353918E-4,-0.0014227238,1.679761
243785395503385,0.0,0.5,0,1.3500397E-4,-0.0014216817,1.6793256
243785416191346,0.0,0.5,0,1.5080355E-4,-0.0014200927,1.6787255
243785423028172,0.0,0.5,0,-0.0050080875,0.0060227076,1.6812224
243785439042763,0.0,0.5,0,-0.0050537665,0.0059844307,1.6810814
243785449039067,0.0,0.5,0,0.0011037734,0.004075164,1.6710805
243785462026280,0.0,0.5,0,0.0010780367,0.0040820483,1.6698514
243785476074757,0.0,0.5,0,-8.8745286E-4,0.008232693,1.678869
243785485173911,0.0,0.5,0,-9.236203E-4,0.008228715,1.6788456
243785504846803,0.0,0.5,0,-0.0037764977,0.013324731,1.6849862
243785511117540,0.0,0.5,0,-0.003815514,0.013313612,1.6853373
243785531692446,0.0,0.5,0,-0.003921151,0.012771564,1.6884402
243785534800057,0.0,0.5,0,-0.003942195,0.0127650825,1.6887048
243785557862187,0.0,0.5,0,0.005121463,0.0018353683,1.6797131
243785584301397,0.0,0.5,0,0.0051016053,0.0018898633,1.679362
243785602947469,0.0,0.5,0,-0.0015974832,-0.0019730069,1.6725211
243785610783560,0.0,0.5,0,-4.5369612E-5,-0.0021905743,1.6712097
243785626568798,0.0,0.5,0,-2.8198454E-5,-0.002190863,1.6701303
243785634005750,0.0,0.5,0,-0.0017537737,-0.0044365684,1.6740322
243785649825837,0.0,0.5,0,-0.0017267931,-0.004447139,1.6736549
243785666626955,0.0,0.5,0,-0.0032717607,-0.0059424154,1.6823717
243785673788765,0.0,0.5,0,-0.0032458645,-0.0059565995,1.6828876
243785688870951,0.0,0.5,0,-0.0028560115,-0.005710425,1.6835369
243785696489846,0.0,0.5,0,-0.0028382018,-0.0057192976,1.6838998
243785715374185,0.0,0.5,0,-0.0031235581,-0.0062067374,1.6828842
243785719169855,0.0,0.5,0,-0.0031116512,-0.006212716,1.6830268
243785752695910,0.0,0.5,0,0.003856955,-9.0422493E-4,1.6795447
243785753173661,0.0,0.5,0,0.003856955,-9.0422493E-4,1.6795447
243785769789594,0.0,0.5,0,0.00386587,-8.6531485E-4,1.679513
243785788470920,0.0,0.5,0,-0.005524419,0.006063706,1.6805751
243785804745661,0.0,0.5,0,-0.007833794,0.006124338,1.67534
243785812233670,0.0,0.5,0,-0.007884708,0.006058648,1.6747165
243785821182083,0.0,0.5,0,-0.009033465,0.0064904913,1.6792991
243785835192470,0.0,0.5,0,-0.009075845,0.0064310967,1.6793636
243785847062499,0.0,0.5,0,-0.011305924,0.007026898,1.6826477
243785859323967,0.0,0.5,0,-0.011342264,0.0069680903,1.683017
243785873113916,0.0,0.5,0,-0.00958745,0.006041581,1.6817019
243785882504420,0.0,0.5,0,-0.009611351,0.006003481,1.6818454
243785964066549,0.0,0.5,0,-0.003830763,0.0037449673,1.6822902
243785971926953,0.0,0.5,0,-6.878645E-4,-5.6154444E-4,1.6800587
243785978069642,0.0,0.5,0,2.9418853E-4,-2.1467675E-5,1.6847614
243785992635581,0.0,0.5,0,2.9433524E-4,-1.9352354E-5,1.685201
243786003598734,0.0,0.5,0,2.2504275E-4,9.146063E-5,1.6844981
243786015746337,0.0,0.5,0,2.2451706E-4,9.274361E-5,1.684755
243786030217455,0.0,0.5,0,-5.083897E-4,-5.2346097E-4,1.6853789
243786041041619,0.0,0.5,0,-5.0621125E-4,-5.255679E-4,1.6855924
243786057038380,0.0,0.5,0,-0.001028224,-0.0026708466,1.6827629
243786062014043,0.0,0.5,0,-0.0010206146,-0.0026737635,1.6827445
243786083114110,0.0,0.5,0,4.0091447E-5,3.4566977E-4,1.6778482
243786086158508,0.0,0.5,0,3.9614497E-5,3.4572475E-4,1.6777322
243786113089651,0.0,0.5,0,3.5647157E-5,3.461563E-4,1.6767625
243786131500697,0.0,0.5,0,0.0019645388,5.934831E-4,1.6699029
243786139166192,0.0,0.5,0,-0.0012657881,-7.506514E-4,1.667608
243786177188537,0.0,0.5,0,-0.0012581504,-7.6338364E-4,1.6657853
243786179045648,0.0,0.5,0,-0.0027212286,-0.0027354741,1.6803706
243786192843701,0.0,0.5,0,-0.005602441,-0.0062723216,1.6889108
243786202105752,0.0,0.5,0,-0.0055666426,-0.006304114,1.6901212
243786214956001,0.0,0.5,0,-0.0027575076,-0.0026277038,1.6869726
243786224519128,0.0,0.5,0,-0.0027458277,-0.0026399062,1.6875287
243786242150941,0.0,0.5,0,-0.0025865727,-0.0024862983,1.6851919
243786248467468,0.0,0.5,0,-0.0025788648,-0.002494292,1.6853874
243786344016075,0.0,0.5,0,-4.057053E-6,7.798553E-5,1.6756959
243786354764463,0.0,0.5,0,-9.6026063E-4,1.4538523E-4,1.6703355
243786405473350,0.0,0.5,0,-0.0069565186,0.001798307,1.6835929
243786493745066,0.0,0.5,0,0.004635601,-0.0016168063,1.6788853
243786531432702,0.0,0.5,0,0.004346636,-0.003158614,1.677668
