nparams 7
bandwidth 1.476599e-01 1.476599e-01 1.476599e-01 1.476599e-01 1.476599e-01 1.476599e-01 1.476599e-01 1.476599e-01
scale 5.831156e-04
lambda 5.733403e-04
minvalues -5.000000e-02 -5.000000e-02
maxvalues 5.000000e-02 5.000000e-02
stdevInit 5.000000e-02 5.000000e-02
resetProb 2.000000e-02
npoints 436
-0.024995,0.12435,-0.07486,-0,-0,0.024995,-0.024995,-0.024995
-0.07486,0.12435,-0.07486,-0.024995,-0,0.024995,-0.024995,-0
-0.049958,0.12435,-0.07486,-0,-0,0.024995,-0.024995,-0.024995
-0.024995,0.12435,-0.07486,-0,-0,0.024995,-0.024995,-0
0.099668,1,0.19738,0.049958,-0.024995,-0,-0.07486,0.99996
0.099668,1,0.17324,0.049958,-0.024995,-0,-0.07486,0.99997
0.07486,0.40113,0.29131,-0,-0.024995,-0,-0.07486,0.99998
0.099668,0.98847,0.099668,0.024995,-0.024995,-0,-0.049958,0.90957
0.07486,0.88535,0.12435,-0,-0,-0,-0.024995,0.049958
0.099668,0.70391,0.099668,0.049958,-0.024995,-0,-0.024995,0.049958
0.07486,-0.12435,0.099668,0.049958,-0.024995,-0,-0,-0
0.049958,-0.099668,0.07486,0.049958,-0.024995,-0,-0,0.024995
0.07486,-0.099668,0.07486,0.049958,-0.024995,-0,-0.024995,0.024995
0.049958,-0.07486,0.099668,0.049958,0.024995,-0.024995,-0,0.049958
0.049958,-0.07486,0.07486,0.049958,-0.024995,-0,-0.024995,-0
0.049958,-0.07486,0.07486,0.049958,-0,-0,-0.024995,0.91379
0.07486,-0.07486,0.07486,0.024995,-0,-0,-0.024995,0.63515
0.024995,-0.07486,0.07486,0.049958,-0,-0,-0,0.58826
0.97909,-0.024995,0.07486,0.024995,-0.024995,-0,-0.024995,0.7163
0.51902,-0.024995,0.07486,0.024995,-0,-0,-0,0.31402
0.67778,-0.024995,0.07486,0.024995,-0,-0,-0.024995,0.5546
-0.099668,-0.049958,0.07486,0.049958,-0,-0,-0.024995,0.31402
-0.049958,-0.024995,0.07486,0.024995,-0.024995,-0,-0.024995,0.049958
-0,-0.024995,0.07486,0.049958,-0.024995,-0,-0.024995,0.12435
-0.024995,-0.024995,0.07486,0.049958,-0,-0,-0.024995,0.24492
0.024995,-0.024995,0.07486,0.049958,-0.024995,-0,-0,0.12435
-0.024995,-0.024995,0.07486,0.049958,-0,-0,-0.024995,0.14889
-0,-0.024995,0.099668,0.049958,-0.024995,-0,-0.049958,0.86802
-0,-0.049958,0.07486,0.049958,-0,-0,-0.049958,0.7163
0.14889,-0.07486,0.049958,-0,-0,-0,-0.024995,0.69107
-0.024995,-0.07486,0.049958,-0,-0,-0,-0.024995,0.48155
0.12435,-0.049958,0.07486,0.049958,-0,-0,-0.024995,0.37995
0.07486,-0.049958,0.049958,0.049958,-0,-0,-0,0.14889
-0,-0.07486,0.049958,0.024995,-0.024995,-0,-0.024995,0.024995
-0.024995,-0.07486,0.07486,0.049958,-0,-0,0.024995,0.049958
-0.024995,-0.07486,0.024995,0.024995,-0.024995,-0,-0,0.07486
-0.024995,-0.07486,0.07486,-0,-0.024995,-0,-0.024995,0.049958
-0,-0.07486,0.07486,0.049958,-0.024995,-0,-0.024995,0.4219
-0,-0.099668,0.049958,0.024995,-0.024995,-0,-0.024995,0.07486
0.86172,-0.049958,0.024995,-0.024995,-0,-0,-0.024995,0.07486
0.96575,0.024995,0.07486,-0,-0,-0,-0,0.07486
0.98285,0.024995,0.07486,-0,-0,-0,-0.049958,0.48155
0.84828,-0,0.07486,-0,-0.024995,-0,-0.07486,0.91379
0.78181,0.024995,0.07486,0.049958,-0,-0,-0.024995,0.89064
0.5546,-0,0.07486,0.049958,-0,-0,-0,0.049958
0.26827,-0.024995,0.07486,0.07486,-0,-0,-0.024995,0.049958
0.97909,-0,0.07486,0.049958,-0.024995,-0,-0.024995,0.07486
0.94415,-0,0.07486,0.049958,-0.024995,-0,-0.024995,0.049958
0.87405,-0,0.049958,-0,-0.024995,-0,-0.049958,0.049958
0.90515,0.024995,0.07486,0.024995,-0,0.024995,-0,0.07486
0.66404,-0,0.07486,0.024995,-0.024995,-0,-0,0.07486
0.92167,-0,0.049958,0.07486,-0.024995,-0,-0.024995,0.049958
0.95175,-0,0.07486,0.024995,-0,-0,-0,0.049958
0.19738,-0.024995,0.049958,0.049958,-0.024995,-0,-0,0.049958
-0.099668,-0.024995,0.049958,0.049958,-0,-0,-0,-0
-0.07486,-0.024995,0.024995,-0,-0,-0,-0,0.024995
-0.049958,-0.024995,0.07486,0.024995,-0.024995,-0,-0.024995,0.049958
-0.049958,-0.024995,0.049958,0.024995,-0.024995,-0,-0,0.049958
-0.024995,-0.024995,0.049958,0.024995,-0.024995,-0,-0.024995,0.049958
-0,-0.049958,0.024995,0.049958,-0.024995,-0.024995,-0,0.024995
-0.049958,-0.024995,0.049958,0.024995,-0,-0,-0.024995,0.07486
-0,-0.024995,0.049958,-0,-0,0.024995,-0,0.07486
0.66404,-0.024995,0.049958,0.024995,-0,-0,-0.024995,0.049958
0.50052,-0.024995,0.07486,0.049958,-0.024995,-0,-0.024995,0.049958
-0.099668,-0.024995,0.07486,0.049958,-0.024995,-0,-0,0.07486
0.99799,0.07486,0.07486,0.049958,-0,0.024995,-0.049958,0.049958
0.92167,-0.099668,0.024995,0.07486,-0.024995,-0.024995,-0,0.049958
0.99808,-0.024995,0.07486,0.049958,-0.024995,-0,-0,0.049958
0.97574,-0.024995,0.024995,0.049958,-0.024995,-0,-0,0.049958
0.22128,-0.024995,0.049958,0.049958,-0,-0,-0.024995,0.07486
-0.099668,-0.024995,0.024995,-0,-0,-0,-0.024995,0.049958
-0.049958,-0.049958,0.049958,0.049958,-0,-0,-0,0.049958
-0.049958,-0.024995,0.07486,0.049958,-0,-0,-0,0.099668
-0.024995,-0.049958,0.049958,-0,-0,-0,-0,0.07486
-0.024995,-0.024995,0.049958,-0,-0.024995,-0,-0,0.024995
-0.024995,-0.024995,0.049958,0.024995,-0,-0,-0,0.049958
-0,-0.024995,0.024995,0.024995,-0.024995,-0,-0,0.049958
-0,-0.024995,0.049958,0.024995,-0.024995,-0,-0.024995,0.07486
0.024995,-0.024995,0.049958,0.049958,-0.024995,-0,-0.024995,0.049958
-0,-0.024995,0.049958,0.024995,-0,-0,-0.024995,0.049958
-0,-0.049958,0.049958,0.049958,-0.024995,-0,-0,0.049958
-0,-0.049958,0.024995,0.024995,-0.024995,-0,-0,0.049958
-0,-0.049958,-0,0.049958,-0,-0,-0.024995,0.024995
-0,-0.024995,0.024995,0.024995,-0.024995,-0,-0,0.049958
-0,-0.049958,0.024995,0.049958,-0,-0,-0.024995,0.07486
0.024995,-0.024995,0.049958,0.049958,-0.024995,-0.024995,-0.024995,0.049958
-0,-0.024995,0.024995,0.049958,-0.049958,-0,-0,0.024995
-0,-0.049958,0.049958,0.024995,-0,-0,-0,0.024995
-0,-0.07486,0.024995,0.049958,-0.024995,-0,-0,0.07486
-0,-0.049958,0.024995,0.049958,-0.024995,-0,-0,0.07486
-0,-0.049958,0.024995,0.07486,-0.024995,-0,-0,0.049958
-0,-0.049958,0.049958,0.024995,-0,-0,-0,0.049958
-0,-0.049958,0.024995,0.049958,-0,-0,-0,0.049958
0.024995,-0.049958,0.024995,0.024995,-0.024995,-0,-0,0.049958
-0,-0.049958,0.049958,0.049958,-0,-0,-0.024995,0.049958
-0,-0.07486,0.024995,0.024995,-0.024995,-0,-0,0.049958
0.024995,-0.07486,0.049958,0.07486,-0.024995,-0,-0.049958,0.92167
-0,-0.049958,0.049958,0.049958,-0,-0,-0.024995,0.049958
-0,-0.024995,0.049958,0.024995,-0.024995,-0,-0,0.049958
-0,-0.07486,0.049958,0.024995,-0,-0,-0,0.07486
0.024995,-0.049958,0.024995,0.049958,-0,-0,-0,0.049958
-0,-0.07486,0.024995,0.049958,-0,-0,-0,0.049958
-0,-0.049958,0.024995,-0,-0.024995,-0,-0.024995,-0
-0,-0.07486,0.024995,-0,-0,-0,-0,0.049958
-0,-0.07486,0.024995,0.049958,-0,-0,-0,-0
0.024995,-0.07486,0.024995,0.024995,-0,-0,-0.024995,-0
-0,-0.07486,0.049958,0.049958,-0.024995,-0,-0,0.049958
-0,-0.024995,0.024995,-0,-0.024995,-0,-0,0.049958
-0,-0.07486,0.024995,0.049958,-0.024995,-0,-0,0.024995
-0,-0.07486,0.049958,-0,-0,-0,-0.024995,0.024995
-0,-0.07486,0.024995,0.024995,-0.024995,-0,-0.024995,0.024995
-0,-0.07486,0.049958,0.024995,-0,-0.024995,-0.024995,0.049958
-0,-0.049958,0.024995,0.024995,-0,-0,-0,0.049958
-0,-0.099668,0.049958,0.024995,-0.024995,-0,-0,0.049958
-0,-0.049958,0.049958,0.049958,-0,-0,-0,0.049958
-0,-0.049958,0.024995,0.024995,-0,-0,-0,0.024995
-0,-0.07486,0.024995,0.024995,-0,-0.024995,-0.024995,0.049958
-0,-0.049958,0.049958,0.024995,-0,-0,-0.024995,0.26827
-0,-0.049958,0.049958,0.049958,-0.024995,-0,-0.024995,0.31402
-0,0.99144,0.53705,-0,-0.024995,-0,-0,0.88535
-0,0.99226,0.53705,-0,-0,0.024995,0.024995,0.86802
-0,0.26827,0.40113,-0.024995,0.024995,0.024995,-0,0.099668
0.024995,-0.024995,0.14889,-0,-0,0.024995,0.024995,-0.024995
0.024995,-0.024995,0.099668,-0,-0,-0,0.024995,-0
-0,-0,0.07486,-0.024995,-0.024995,-0,0.024995,-0.024995
-0,-0,0.049958,-0,-0.024995,-0,0.024995,-0.024995
-0,-0.024995,0.049958,-0,-0,-0,0.024995,-0
-0,0.024995,0.07486,-0,-0,-0,-0,-0
-0,-0,0.049958,-0,0.024995,0.024995,0.024995,-0
-0,-0,0.049958,-0,-0,-0,0.024995,-0.049958
-0,-0,0.049958,-0.024995,-0,-0,0.024995,-0
0.099668,1,0.26827,-0,0.024995,0.024995,-0.07486,0.99998
0.12435,1,0.26827,-0.024995,-0,0.049958,-0.07486,0.99998
0.099668,0.99999,0.31402,-0,-0,0.024995,-0.049958,0.99997
0.099668,1,0.099668,0.024995,0.024995,0.024995,-0.07486,0.99999
0.099668,0.99998,0.049958,0.024995,-0.024995,0.024995,-0.049958,0.99999
0.14889,1,-0.049958,0.024995,-0,0.049958,-0.049958,0.99878
0.17324,1,-0,0.024995,0.024995,0.024995,-0,0.99982
0.17324,1,0.024995,-0,-0,0.049958,-0.049958,0.99987
0.099668,1,0.12435,0.024995,0.024995,0.049958,-0.049958,0.99999
0.4219,1,-0.099668,-0,0.024995,0.049958,-0.024995,1
0.51902,1,-0.07486,-0.024995,-0,0.024995,-0.024995,0.99999
0.99929,0.99978,-0,-0.024995,-0,0.049958,-0,0.99714
1,1,0.14889,-0,0.024995,0.024995,-0,0.99615
0.99991,1,0.14889,0.024995,-0,0.024995,-0,0.999
0.97323,1,0.099668,0.024995,-0.024995,0.024995,-0,0.96403
0.46212,1,0.12435,-0.024995,-0.024995,0.024995,-0,0.96575
0.53705,1,0.12435,-0,-0,0.024995,-0,0.97803
0.4219,1,0.14889,0.024995,0.024995,-0,-0,0.98661
0.5546,1,0.099668,0.024995,-0.024995,0.024995,0.024995,0.99055
0.9801,0.99999,-0.024995,0.024995,-0,0.049958,-0,0.97803
0.99914,0.99987,0.024995,0.024995,-0,0.024995,-0,0.96403
0.99942,0.99998,-0,-0.024995,-0,0.049958,-0,0.96896
0.97691,0.99981,0.049958,0.024995,-0,0.049958,-0,0.92535
0.84112,0.99922,0.049958,0.024995,-0,0.024995,-0,0.85515
0.99505,0.99999,0.07486,0.024995,-0,0.024995,-0,0.87983
0.75089,1,0.12435,0.024995,-0,0.024995,-0,0.98446
0.53705,1,0.14889,0.024995,-0,0.049958,-0,0.99144
0.63515,1,0.14889,0.024995,-0,0.049958,-0.024995,0.98903
0.60437,1,0.12435,0.024995,0.049958,0.024995,-0,0.93846
0.44223,1,0.12435,-0,-0,0.024995,-0.024995,0.93541
0.24492,1,0.17324,0.024995,-0.024995,0.049958,-0,0.93221
0.22128,0.99998,0.14889,-0,-0,-0,-0,0.86172
0.24492,0.29131,0.049958,0.024995,0.024995,0.049958,-0,0.98367
0.98661,0.26827,-0,-0.049958,-0.024995,0.024995,-0,0.82587
0.9953,0.07486,0.024995,0.024995,0.024995,0.049958,-0,0.97323
1,0.024995,0.024995,0.024995,-0.024995,0.024995,-0,0.88535
1,0.099668,0.049958,0.024995,-0,0.024995,-0.024995,0.73978
1,0.24492,0.049958,-0,-0,0.049958,-0,0.81775
1,0.31402,0.049958,-0.024995,-0,0.024995,-0.024995,0.81775
1,0.4219,0.07486,-0,-0,0.024995,-0.024995,0.89569
1,0.48155,0.049958,-0,-0,0.024995,-0,0.9674
1,0.46212,0.07486,0.024995,-0.024995,0.024995,-0.024995,0.96575
0.99998,0.31402,0.049958,-0,0.024995,0.024995,-0,0.93846
1,0.07486,0.024995,-0,-0,0.024995,-0,0.90957
1,0.049958,0.049958,0.024995,0.024995,0.049958,-0,0.86172
0.99994,0.07486,0.049958,0.024995,0.024995,0.024995,-0.024995,0.79134
1,0.29131,0.049958,-0,0.024995,0.049958,-0,0.72825
0.99991,0.37995,0.07486,0.024995,-0,0.024995,-0.024995,0.78181
1,0.67778,0.099668,-0,-0,0.049958,-0,0.62
1,0.70391,0.14889,-0.024995,-0,0.024995,-0,0.62
0.12435,1,0.35836,-0.024995,-0,0.049958,-0.07486,0.99994
-0.049958,0.50052,0.97574,-0,-0,-0,-0,0.91782
-0.024995,0.46212,0.97691,-0.049958,0.024995,0.024995,0.024995,0.91782
-0.049958,0.049958,0.29131,0.024995,-0,-0.024995,0.024995,0.024995
-0.049958,0.07486,0.19738,0.024995,-0,-0,0.024995,-0
-0.049958,0.099668,0.099668,-0,-0.024995,-0,0.024995,-0
-0.049958,0.049958,0.099668,-0,0.024995,-0,0.024995,-0
-0.024995,0.07486,0.07486,-0,-0,-0,0.024995,0.049958
-0.049958,0.07486,0.049958,-0,-0,0.024995,0.024995,-0
-0,0.07486,0.07486,0.024995,-0,-0,0.024995,-0.024995
-0.049958,0.049958,0.049958,-0.024995,-0,-0,0.024995,-0
-0.024995,0.07486,0.024995,0.024995,-0,-0,0.024995,-0.07486
-0.024995,0.049958,-0,-0,0.024995,-0,0.024995,0.33638
-0.07486,0.07486,0.024995,-0,-0,-0.024995,0.024995,0.66404
-0.049958,0.07486,0.049958,-0,-0,-0,0.024995,0.53705
-0.049958,0.86172,0.40113,-0.024995,-0,-0,-0,0.98661
-0,0.99939,0.19738,0.024995,-0,-0,-0,0.99933
-0.07486,1,0.44223,-0.024995,-0,-0,0.024995,0.99263
-0.049958,1,0.83365,-0.049958,-0,0.024995,0.024995,0.99843
-0.049958,0.99995,0.84828,-0.024995,0.024995,0.024995,-0.024995,0.99988
-0.049958,1,0.049958,0.024995,0.024995,-0,0.024995,0.99668
-0.049958,1,-0.099668,-0,0.049958,-0,-0,0.98788
-0.024995,1,-0.07486,0.024995,-0.024995,-0,0.024995,0.99668
-0.07486,1,0.049958,-0,-0,0.024995,0.024995,0.99365
-0.12435,1,0.29131,-0.049958,0.024995,-0,0.024995,0.99905
0.14889,1,0.50052,-0,-0,-0,0.024995,0.99299
-0.024995,1,0.67778,-0.024995,0.049958,0.024995,0.024995,0.99766
-0.024995,0.99989,0.92535,-0.049958,0.024995,0.024995,-0,0.99933
-0,0.99999,0.4219,0.024995,0.049958,0.024995,0.024995,0.99668
-0.07486,1,0.53705,0.024995,0.024995,0.024995,0.024995,0.99615
0.024995,0.7163,0.9997,-0.07486,-0.024995,-0,-0.049958,0.99858
0.024995,0.7163,0.99971,-0.099668,-0.049958,-0,-0.07486,0.99851
0.024995,0.72825,0.99766,-0.07486,-0,-0,-0.07486,0.99999
0.049958,0.99998,0.72825,-0.07486,-0,0.024995,-0.049958,1
-0.049958,1,0.98197,-0.07486,-0.049958,0.024995,-0.049958,0.99988
0.07486,0.97803,0.99991,-0.099668,-0.024995,0.024995,-0.024995,0.99998
0.099668,-0.07486,1,0.14889,-0.049958,-0,-0,0.40113
0.049958,0.46212,0.99999,0.14889,-0.024995,-0,-0,0.53705
0.049958,-0.07486,0.4219,-0.07486,-0,-0,-0,0.024995
0.049958,-0.024995,0.17324,-0.07486,-0.024995,0.024995,-0,-0.024995
0.049958,-0,0.17324,-0.049958,-0.024995,0.024995,-0,-0.049958
0.024995,-0.024995,0.14889,-0.049958,-0.049958,-0,-0,-0.099668
0.024995,0.049958,-0,-0.024995,-0.024995,0.024995,0.024995,-0.12435
0.049958,0.19738,0.95405,-0.024995,-0.07486,-0,-0,0.14889
0.07486,0.099668,0.97909,-0.049958,-0.049958,-0,-0,-0.12435
0.024995,0.12435,0.99396,-0.024995,-0.024995,0.024995,-0.024995,0.33638
0.049958,0.07486,0.99998,-0.099668,-0.049958,-0,-0,0.17324
0.049958,-0.07486,0.997,-0.049958,-0.024995,0.024995,-0,0.14889
0.049958,-0.024995,-0.12435,-0,-0.049958,-0,-0,0.17324
0.024995,-0.049958,0.17324,-0.024995,-0.049958,0.024995,-0,0.17324
0.049958,-0.024995,0.17324,-0.049958,-0.024995,-0,-0.024995,0.17324
0.049958,-0.024995,0.17324,-0.024995,-0.049958,-0,-0,0.17324
0.024995,-0.024995,0.14889,-0.024995,-0.049958,-0,-0,0.14889
0.024995,-0.024995,0.14889,-0.024995,-0.049958,-0,-0,0.14889
0.024995,-0.024995,0.14889,-0.07486,-0.024995,-0,-0,0.19738
0.049958,-0.024995,0.14889,-0.07486,-0.049958,0.024995,-0.024995,0.17324
0.049958,-0.024995,0.17324,-0.07486,-0.049958,0.024995,0.024995,0.17324
0.024995,-0,0.17324,-0.024995,-0,0.024995,-0,0.14889
-0,-0.049958,0.14889,-0.07486,-0,-0,-0.024995,0.14889
0.024995,-0.024995,0.14889,-0,-0.024995,-0,-0.024995,0.19738
0.024995,-0,0.14889,-0.024995,-0.049958,0.024995,-0,0.17324
0.024995,-0,0.14889,-0.024995,-0.024995,-0,-0,0.14889
0.049958,-0,0.17324,-0.024995,-0.049958,0.024995,-0.024995,0.17324
0.049958,0.024995,-0.12435,-0.024995,-0.049958,0.024995,-0,0.17324
0.049958,-0,0.14889,-0.049958,-0.024995,-0,-0,0.17324
0.049958,-0,0.14889,-0.024995,-0.024995,-0,-0,0.19738
-0,0.84112,-0,-0.024995,-0.024995,-0,-0.024995,0.19738
0.024995,0.90515,0.17324,-0.049958,-0.049958,-0,-0,0.17324
0.024995,0.98903,0.51902,-0.049958,-0,-0,-0,0.17324
0.049958,0.69107,0.22128,-0.049958,-0.049958,-0,-0,0.17324
0.049958,0.78181,0.86172,-0.024995,-0,-0,-0,0.17324
0.049958,0.67778,0.97803,-0.024995,-0.024995,0.024995,-0,0.024995
0.049958,0.07486,1,0.14889,-0.049958,-0,-0,0.19738
0.049958,0.19738,0.99989,0.024995,-0.049958,-0,-0.024995,0.14889
